Barcode;VendorDescription;VendorSubdepartment;FullProductName;CommonName;Location
5010397002063;FF MANGETOUT;Prepared Produce;Mangetout;Mangetout,mange tout;Aisle 1, Left
5010397002001;FF MANGETOUT & BABYCORN;Prepared Produce;Mangetout Baby Corn;Mangetout Baby Corn,Babycorn & Mangetout;Aisle 1, Left
5500000000864;FF MANGO;Fruit;Mangoes;Mangoes,Farm Fresh Mango,Mango;Aisle 1, Left
5020379054294;FF MIXED FRUIT;Fruit;Mixed Fruits;Mixed Fruits,Mixed Fruit;Aisle 1, Left
5020379111782;FF NECTARINE;Produce;Nectarines;Nectarines,Nectarine;Aisle 1, Left
5020379116244;FF NECTARINE 3PK;Produce;Nectarine 3 pack;Nectarine 3 pack,Nectarine,Nectarines;Aisle 1, Left
20006600;FF NECTARINES PUNNET;Produce;Nectarines;Nectarines,Nectarines;Aisle 1, Left
5010397008539;FF ORANGES 6PK;Fruit;Orange;Orange,Oranges;Aisle 1, Left
5010397002827;FF ORGANIC AVOCADO;Fruit;Avocados;Avocados,Organic Avocado,Avocado,Organic Avocados;Aisle 1, Left
5020379092074;FF ORGANIC BROC;Organic;Organic Broccoli;Organic Broccoli,Broccoli;Aisle 1, Left
5020379091039;FF ORGANIC CHERRY TOMS.;Organic;Cherry Tomatoes;Cherry Tomatoes,Organice Cherry Tomatoes;Aisle 1, Left
5020379091817;FF ORGANIC CUP MUSHROOMS;Vegetables;Cup Mushrooms;Cup Mushrooms,Mushrooms;Aisle 1, Left
5020379092210;FF ORGNC COURGETTE CLASS2;Organic;Organic Courgette;Organic Courgette,Courgette,Courgettes;Aisle 1, Left
5020379091114;FF ORGNC CUCUMBER CLASS2;Organic;Cucumber;Cucumber,Cucumbers;Aisle 1, Left
5020379091053;FF ORGNC LRGE VINE TOMS;Organic;Vine Tomatoes;Vine Tomatoes,Tomatoes,Large Vine Tomatoes;Aisle 1, Left
5020379111775;FF PEACH;Produce;Peach;Peach,Peaches;Aisle 1, Left
5020379116268;FF PEACH 3PCE;Produce;Peach;Peach,Peaches;Aisle 1, Left
5010397003374;FF PEPPERS 2PCK;Produce;Peppers;Peppers,Peppers 2 Pack;Aisle 1, Left
5020379090971;FF PICCOLO TOMATOES;Salads;Piccolo Tomatoes;Piccolo Tomatoes,Tomatoes;Aisle 1, Left
5020379090971;FF PICCOLO TOMATOES;Salads;Piccolo Tomatoes;Piccolo Tomatoes,Tomatoes;Aisle 1, Left
5020379111102;FF PICOTA CHERRIES;Fruit;Picota Cherry;Picota Cherry,Picota Cherries,Cherries;Aisle 1, Left
5425003611186;FF PINEAPPLE;Produce;Pineapple;Pineapple,Pineapples;Aisle 1, Left
5010397002988;FF PINK LADY APPLES;Fruit;Pink Lady;Pink Lady,Pink Lady Apples,Apples,Apple;Aisle 1, Left
5010397003329;FF PLUMS;Fruit;Plum;Plum,Plums;Aisle 1, Left
5020379091954;FF POINTED CABBAGE;Vegetables;Pointed Cabbage;Pointed Cabbage,Cabbage;Aisle 1, Left
5010397003060;FF PP BRAEBURN APPLES;Fruit;Braeburn;Braeburn,Braeburn apples,Apples,Apple;Aisle 1, Left
5010397003169;FF PP CONFERENCE PEARS;Fruit;Conference Pear;Conference Pear,Conference Pears,Pears,Pear;Aisle 1, Left
20040123;FF PP PEACHES;Produce;Peaches;Peaches,Peach;Aisle 1, Left
5010397008522;FF PP PEACHES;Fruit;Peaches;Peaches,Farm Fresh Peaches,Peaches,Peach;Aisle 1, Left
5020379091176;FF RADISH;Vegetables;Radish;Radish,Radishes;Aisle 1, Left
8717524140014;FF RADISH;Vegetables;Radish;Radish,Radishes;Aisle 1, Left
5020379091275;FF RAMIRO PEPPERS;Salads;Ramiro Pepper;Ramiro Pepper,Peppers;Aisle 1, Left
5010397002889;FF RASPBERRIES;Fruit;Raspberry;Raspberry,Raspberries;Aisle 1, Left
5010397003688;FF RASPBERRIES;Produce;Raspberries;Raspberries,Raspberry;Aisle 1, Left
5020379114721;FF RBOW STIR FRY;Prepared Produce;Rainbow Stir Fry;Rainbow Stir Fry,Rainbow Stir fry;Aisle 1, Left
5020379116107;FF RBOW STIR FRY;Prepared Produce;Rainbow Stir Fry;Rainbow Stir Fry,Stir fry;Aisle 1, Left
5020379116565;FF RCKT SPNCH & WTRCRSS SLD;Prepared Produce;Rocket Spinach Watercress Salad;Rocket Spinach Watercress Salad,Salad;Aisle 1, Left
5020379083980;FF RED APPLES 4PK;Fruit;Red apple;Red apple,Red apples,Apples,Apple;Aisle 1, Left
5020379091978;FF RED CABBAGE;Vegetables;Red cabbage;Red cabbage,Cabbage;Aisle 1, Left
604;FF RED GFRT;Produce;Red Grapefruit;Red Grapefruit,Red grapefruits,Grapefruit;Aisle 1, Left
5020379055567;FF RED SDLSS GRAPE CL1;Fruit;Grapes;Grapes,Red Grapes,Seedless Grapes;Aisle 1, Left
5020379047333;FF ROMAINE LETTUCE;Salads;Romaine Lettuce;Romaine Lettuce,Lettuce;Aisle 1, Left
5010397002049;FF RUNNER BEANS;Prepared Produce;Runner Beans;Runner Beans,Beans;Aisle 1, Left
5020379010658;FF SALAD CRESS;Prepared Produce;Salad Cress;Salad Cress,Cress;Aisle 1, Left
5020379091930;FF SAVOY CABBAGE;Vegetables;Savoy Cabbage;Savoy Cabbage,Cabbage;Aisle 1, Left
5010397002940;FF SNACK PACK GRAPES;Fruit;Grapes Pack;Grapes Pack,Farm Fresh Snack Pack Grapes,Grapes,Snack Pack Grapes;Aisle 1, Left
5010397002940;FF SNACK PACK GRAPES;Fruit;Grapes Pack;Grapes Pack,Farm Fresh Snack Pack Grapes,Grapes,Snack Pack Grapes;Aisle 1, Left
5020379114745;FF SPIN COURGETTE STIRFRY;Prepared Produce;Courgette Stir Fry;Courgette Stir Fry,Courgette Stir fry;Aisle 1, Left
5020379116084;FF SPIN COURGETTE STIRFRY;Prepared Produce;Courgette Stir Fry;Courgette Stir Fry,Stir fry;Aisle 1, Left
5020379091152;FF SPINACH;Prepared Produce;Spinach;Spinach;Aisle 1, Left
5020379067812;FF SPRING GREENS;Prepared Produce;Spring Greens;Spring Greens,Greens;Aisle 1, Left
65841969;FF SPRING ONIONS;Produce;Spring Onions;Spring Onions;Aisle 1, Left
96145715;FF SPRING ONIONS;Salads;Spring Onions;Spring Onions,Salad Onions;Aisle 1, Left
5020379091237;FF SPRING ONIONS;Salads;Spring Onions;Spring Onions,Salad Onions;Aisle 1, Left
5020379114516;FF SPROUTS;Vegetables;Sprouts;Sprouts;Aisle 1, Left
5010397007303;FF STRAWBERRIES;Produce;Strawberries;Strawberries,Strawberry;Aisle 1, Left
5020379114943;FF STRAWBERRIES;Fruit;Strawberries;Strawberries,Strawberry;Aisle 1, Left
5010397002124;FF SUGARSNAP PEAS;Prepared Produce;Sugarsnap Peas;Sugarsnap Peas;Aisle 1, Left
5020379091299;FF SWEETBITE PEPPERS;Salads;Sweetbite Peppers;Sweetbite Peppers,Peppers;Aisle 1, Left
5010397007419;FF SWEETCORN;Salads;Sweetcorn;Sweetcorn;Aisle 1, Left
5020379110594;FF SWEETCORN;Salads;Sweetcorn;Sweetcorn;Aisle 1, Left
5010397002605;FF SWEETCORN TWIN PACK;Salads;Sweetcorn;Sweetcorn;Aisle 1, Left
5020379092050;FF TENDERSTEM BROCCOLI;Vegetables;Tenderstem Broccoli;Tenderstem Broccoli,Broccoli;Aisle 1, Left
5020379074742;FF TOMATOES 6PCE;Salads;Tomatoes;Tomatoes;Aisle 1, Left
3700465203899;FF TOMATOES ON THE VINE;Salads;Tomatoes On the Vine;Tomatoes On the Vine,Tomatoes;Aisle 1, Left
6111243381550;FF TOMATOES ON THE VINE;Salads;Tomatoes on The Vine;Tomatoes on The Vine,Vine Tomatoes,Tomatoes;Aisle 1, Left
5020379091794;FF TWIN BUTTON MUSHROOMS;Vegetables;Button mushrooms;Button mushrooms,Mushrooms;Aisle 1, Left
5020379114769;FF VEGETABLE STIR FRY;Prepared Produce;Vegetable Stir Fry;Vegetable Stir Fry;Aisle 1, Left
5020379116121;FF VEGETABLE STIR FRY;Prepared Produce;Vegetable Stir Fry;Vegetable Stir Fry;Aisle 1, Left
813189310002;FF WATERMELON CLASS1;Fruit;Watermelons;Watermelons,Farm Fresh Watermelon,Watermelon,Melon;Aisle 1, Left
5010397007549;FF WATERMELON CLASS1;Fruit;Watermelons;Watermelons,Farm Fresh Watermelon,Watermelon,Melon;Aisle 1, Left
5020379091992;FF WHITE CABBAGE;Vegetables;White cabbage;White cabbage,Cabbage;Aisle 1, Left
5010397008485;FF WHTE SDLS GRAPE CL1;Fruit;Seedless Grapes;Seedless Grapes,Farm Fresh White Seedless Grapes,Grapes,Seedless Grapes,White Seedless Grapes;Aisle 1, Left
5020379055543;FF WHTE SDLS GRAPE CL1;Fruit;Seedless Grapes;Seedless Grapes,Farm Fresh White Seedless Grapes,Grapes,Seedless Grapes,White Seedless Grapes;Aisle 1, Left
5060035401086;FLORETTE BISTRO SALAD;Prepared Produce;Florette Bistro Salad;Florette Bistro Salad,Bistro Salad,Salad bag;Aisle 1, Left
5060035404131;FLORETTE CRISPY SALAD BAG;Prepared Produce;Florette Crispy Salad;Florette Crispy Salad,Crispy Salad,Classic Crispy Salad,Salad bag;Aisle 1, Left
5060035401956;FLORETTE DUO LMB&WLD RCKT;Prepared Produce;Florette Duo Lambs Lettuce Wild Rocket Salad;Florette Duo Lambs Lettuce Wild Rocket Salad,Duo Salad Lambs Lettuce Wild Rocket,Salad bag;Aisle 1, Left
5060035401475;FLORETTE FOURLEAF SALAD;Prepared Produce;Florette Four leaf Salad;Florette Four leaf Salad,Four Leaf Salad,Salad bag;Aisle 1, Left
5060035401932;FLORETTE L/LETTCE&CHRD;Prepared Produce;Florette Duo Lambs Lettuce Ruby Chard Salad;Florette Duo Lambs Lettuce Ruby Chard Salad,Duo Salad Lambs lettuce Red Chard,Lambs Lettuce & Ruby Chard,Salad bag;Aisle 1, Left
5060035404841;FLORETTE MIXED SALAD BAG;Prepared Produce;Florette Mixed Salad;Florette Mixed Salad,MIxed Salad,Salad bag;Aisle 1, Left
5060035403998;FLORETTE SWT&CRNCHY BOWL;Prepared Produce;Florette Sweet and Crunchy Salad;Florette Sweet and Crunchy Salad,Sweet Crunchy Salad,Sweet & Crunchy Salad,Salad bag;Aisle 1, Left
201040000000;FPC BLUEBERRIES;Produce;Blueberries;Blueberries,Blueberry;Aisle 1, Left
201046002595;FPC BLUEBERRIES;Produce;Blueberries;Blueberries,Blueberry;Aisle 1, Left
8425697101250;FPC BLUEBERRIES;Produce;Blueberries;Blueberries,Blueberry;Aisle 1, Left
5050449000302;FPC MUSHROOM MEDLEY;Vegetables;Mushroom Medley;Mushroom Medley,Mushrooms;Aisle 1, Left
203220000000;FPC RASPBERRIES;Produce;Raspberries;Raspberries,Raspberry;Aisle 1, Left
203221000000;FPC RASPBERRIES;Produce;Raspberries;Raspberries,Raspberry;Aisle 1, Left
7503015780293;FPC RASPBERRIES;Produce;Raspberries;Raspberries,Berries Paradise,Framboise;Aisle 1, Left
203340000000;FPC STRAWBERRIES;Produce;Strawberries;Strawberries,Strawberry;Aisle 1, Left
203341000000;FPC STRAWBERRIES;Produce;Strawberries;Strawberries,Strawberry;Aisle 1, Left
3280220741120;FRENCH DRESSING;Prepared Produce;Florette Caeser Salad Dressing;Florette Caeser Salad Dressing,Caesar Salad Dressing,Caesar Dressing,Salad bag;Aisle 1, Left
5060187680247;G&C MUSHROOM;Produce;Garlic & Cheese Mushrooms;Garlic & Cheese Mushrooms,Garlic and Cheese Mushrooms;Aisle 1, Left
5055552408847;GARDEN SALAD BOWL;Prepared Produce;Garden Salad Bowl;Garden Salad Bowl,Garden Salad,Salad bag;Aisle 1, Left
5060187680230;GARLIC&CHEESE MUSHROOM;Prepared Produce;Garlic Cheese Mushrooms;Garlic Cheese Mushrooms,Garlic & Cheese Mushrooms;Aisle 1, Left
5060187680230;GARLIC&CHEESE MUSHROOM;Prepared Produce;Garlic Cheese Mushrooms;Garlic Cheese Mushrooms,Garlic & Cheese Mushrooms;Aisle 1, Left
68802;GOLDEN DELICIOUS CL1;Fruit;Apples;Apples,Golden Delicious Apples;Aisle 1, Left
5500000068802;GOLDEN DELICIOUS CL1;Fruit;Apple;Apple,Golden Delicious Apples,Apples,Golden Delicious,Golden Delicious Apple,Apple;Aisle 1, Left
5060223050164;GRAB CHN CHC;PROVISIONS 0%;Chicken Ready Meal;Chicken Ready Meal;Aisle 1, Left
5020379114967;GREEN BEANS;Vegetables;Green Beans;Green Beans;Aisle 1, Left
5060071180013;HF LOCAL APPLES;Fruit;Apple;Apple,Apples,Local Apples;Aisle 1, Left
5060071180013;HF LOCAL APPLES;Fruit;Apple;Apple,Apples,Local Apples;Aisle 1, Left
5060071180020;HF LOCAL APPLES;Fruit;Apple;Apple,Apples,Local Apples;Aisle 1, Left
5060071180037;HF LOCAL APPLES;Fruit;Apple;Apple,Apples,Local Apples;Aisle 1, Left
5060071180099;HF LOCAL APPLES;Fruit;Apples;Apples,Local Apples,Apple;Aisle 1, Left
5060071180112;HF LOCAL APPLES;Fruit;Apple;Apple,Apples,Local Apples;Aisle 1, Left
5060071180112;HF LOCAL APPLES;Fruit;Apple;Apple,Apples,Local Apples;Aisle 1, Left
5060071180129;HF LOCAL APPLES;Produce;Local Apples;Local Apples,Apples,Apple;Aisle 1, Left
5060071180129;HF LOCAL APPLES;Produce;Local Apples;Local Apples,Apples,Apple;Aisle 1, Left
5060071180143;HF LOCAL APPLES;Fruit;Apple;Apple,Apples,Local Apples;Aisle 1, Left
5060071180143;HF LOCAL APPLES;Fruit;Apple;Apple,Apples,Local Apples;Aisle 1, Left
5060071180150;HF LOCAL APPLES;Fruit;Apples;Apples,Local Apples;Aisle 1, Left
5060071180181;HF LOCAL APPLES;Fruit;Apples;Apples,Local Apples;Aisle 1, Left
5060071180181;HF LOCAL APPLES;Fruit;Apples;Apples,Local Apples;Aisle 1, Left
5060071180204;HF LOCAL APPLES;Fruit;Apple;Apple,Apples,Local Apples;Aisle 1, Left
5060071180303;HF LOCAL APPLES;Fruit;Apple;Apple,Apples,Local Apples;Aisle 1, Left
5060071180778;HF LOCAL APPLES;Fruit;Apples;Apples,Local Apples,Apple;Aisle 1, Left
5060071180044;HF LOCAL PEARS;Fruit;Pears;Pears,Local Pears,Pear;Aisle 1, Left
5060071180044;HF LOCAL PEARS;Fruit;Pears;Pears,Local Pears,Pear;Aisle 1, Left
5060071180068;HF LOCAL PEARS;Fruit;Pears;Pears,Local Pears,Pear;Aisle 1, Left
5060071180075;HF LOCAL PLUMS;Fruit;Plums;Plums,Local Plums;Aisle 1, Left
5060071180167;HF LOCAL PLUMS;Fruit;Plums;Plums,Local Plums;Aisle 1, Left
5500000127141;HF LOOSE WORCS APPLE;Fruit;Worcester Apple;Worcester Apple,apples;Aisle 1, Left
5060071180310;HF RASPBERRIES;Fruit;Raspberry;Raspberry,Raspberries;Aisle 1, Left
5060071180082;HF STRAWBERRIES;Fruit;Strawberry;Strawberry,Strawberries;Aisle 1, Left
3280220001019;HONEY/MUSTARD DRESSING;Prepared Produce;Florette Honey and Mustard Salad Dressing;Florette Honey and Mustard Salad Dressing,Honey and Mustard Dressing,Honey and Mustard Salad Dressing,Salad bag;Aisle 1, Left
5033212000136;JERSEY ROYAL NW POTATOES;Produce;Jersey Royals;Jersey Royals,Jersey Royal Potatoes,New Potatoes;Aisle 1, Left
5020379110488;JUANITA CHERRY VINE;Produce;Cherry Vine Tomatoes;Cherry Vine Tomatoes,Vine Tomatoes,Cherry Tomatoes;Aisle 1, Left
5758585024724;L/L BEETROOT CL1   P;Salads;Beetroot;Beetroot,Beetroots;Aisle 1, Left
5019029341167;L/L BEETROOT CLASS1;Vegetables;Beetroot;Beetroot,Beetroots,Beets;Aisle 1, Left
65382;LOOSE BROCCOLI CL1;Vegetables;Broccoli;Broccoli;Aisle 1, Left
11990;LOOSE BUNCHD RED BEETROOT;Vegetables;Beetroot;Beetroot,Red Beetroot,Bunched Beetroot;Aisle 1, Left
65214;LOOSE CARROTS CL1;Vegetables;Carrots;Carrots,Carrot;Aisle 1, Left
45124;LOOSE CLOSED CUP MUSHRM;Vegetables;Mushrooms;Mushrooms,Closed Cup Mushrooms;Aisle 1, Left
5500000061872;LOOSE EUREKA LEMONS  CL1;Fruit;Lemon;Lemon,Loose Eureka Lemons,Lemons,Eureka Lemons;Aisle 1, Left
61872;LOOSE EUREKA LEMONS CL1;Fruit;Lemons;Lemons,Eureka Lemons,Lemon;Aisle 1, Left
64538;LOOSE ISLE FLAT MUSHROOM;Vegetables;Mushrooms;Mushrooms,Flat Mushrooms;Aisle 1, Left
5500000024860;LOOSE KIWI;Fruit;Kiwi Fruit;Kiwi Fruit,Loose Kiwi,Kiwi,Kiwis;Aisle 1, Left
65078;LOOSE LEEKS CL1;Fruit;Leeks;Leeks,Leek;Aisle 1, Left
22712;LOOSE LIMES;Fruit;Limes;Limes,Lime;Aisle 1, Left
5500000022712;LOOSE LIMES;Fruit;Lime;Lime,Loose Limes,Limes;Aisle 1, Left
5757575757598;LOOSE NEW POTATO CL1   1;Produce;Loose New potatoes;Loose New potatoes,New Potatoes;Aisle 1, Left
69410;LOOSE ONIONS CLASS2;Vegetables;Onions;Onions,Onion;Aisle 1, Left
65528;LOOSE PARSNIPS CL1;Vegetables;Parsnips;Parsnips,Parsnip;Aisle 1, Left
67294;LOOSE PINK LDY APPLES CL1;Fruit;Apples;Apples,Pink Lady Apples;Aisle 1, Left
5500000396011;LOOSE POMERGRANITES;Fruit;Pomegranates;Pomegranates,Pomegranate;Aisle 1, Left
5055552407727;FF PUMPKIN;Produce;Pumpkin;Pumpkin,Pumpkins;Aisle 1, Left
20001971;LOOSE RED PEPPERS;Salads;Red peppers;Red peppers,Peppers;Aisle 1, Left
62558;LOOSE ROUND TOMATOES CL1;Vegetables;Tomatoes;Tomatoes,Round Tomatoes;Aisle 1, Left
23320;LOOSE SALAD ONION CL1;Vegetables;Onions;Onions,Salad Onions;Aisle 1, Left
69588;LOOSE SPROUTS CLASS1;Vegetables;Sprouts;Sprouts;Aisle 1, Left
20001872;LSE GREEN CAPSICUM CLASS1;Salads;Green Capsicum Peppers;Green Capsicum Peppers,Green Peppers,Capsicum,Peppers;Aisle 1, Left
54492;LSE WHITE G/FRUIT CLASS1;Fruit;Grapefruit;Grapefruit,White Grapefruit;Aisle 1, Left
5500000054492;LSE WHITE G/FRUIT CLASS1;Fruit;Grapefruit;Grapefruit,White Grapefruit,Grapefruits;Aisle 1, Left
23184;LSE YELLW CAPSICUM CLASS1;Vegetables;Peppers;Peppers,Yellow Pepper Capsicum,yellow pepper;Aisle 1, Left
5060414192741;MD CHERRIES;Fruit;Cherry;Cherry,Cherries;Aisle 1, Left
65450;MILD RED ONION CL2;Vegetables;Onions;Onions,Red Onions;Aisle 1, Left
5050221112346;FF MINI PUMPKIN;Vegetables;iIni Pumpkin;iIni Pumpkin,Pumpkin;Aisle 1, Left
5060414192918;MUDWALLS TENDERSTEM;Produce;Mudwall Tenderstem Broccoli;Mudwall Tenderstem Broccoli,Tenderstem Broccoli,Tenderstem;Aisle 1, Left
5060414194035;MW BABY CAVOLO NERO;Vegetables;Baby Cavolo Nero;Baby Cavolo Nero,Cavalo Nero,Black Cabbage,Cabbage;Aisle 1, Left
5060414190327;MW BEANS STICK;Vegetables;Beans Stick;Beans Stick,Beans;Aisle 1, Left
5060414193311;MW BEEF TOMATOES;Salads;Beef Tomatoes;Beef Tomatoes,Tomatoes,Beef Tomato;Aisle 1, Left
5060414193915;MW BEEF TOMATOES;Salads;Beef Tomatoes;Beef Tomatoes,Tomatoes,Beef Tomato;Aisle 1, Left
5060414191911;MW BLUBERRIES;Fruit;Bluberries;Bluberries;Aisle 1, Left
313770184239;MW BRUSSEL SPROUT TOPS;Vegetables;Brussel Sprout Tops;Brussel Sprout Tops,Sprouts,Brussel Sprouts;Aisle 1, Left
5060414190914;MW BRUSSEL SPROUT TOPS;Vegetables;Brussel Sprout Tops;Brussel Sprout Tops,Sprouts,Brussel Sprouts;Aisle 1, Left
5060414190365;MW BRUSSEL SPROUTS;Vegetables;Sprouts;Sprouts;Aisle 1, Left
5060414194585;MW CHILDS APPLE DESSERT BAG;Fruit;Dessert Bag;Dessert Bag,Apple,Childs Apple bag;Aisle 1, Left
5060414190167;MW COS LETTUCE;Salads;Cos Lettuce;Cos Lettuce,Cos,Lettuce;Aisle 1, Left
31200900043;MW CRANBERRIES;Fruit;Cranberries;Cranberries;Aisle 1, Left
5060414190587;MW DAMSONS;Fruit;Damsons;Damsons;Aisle 1, Left
200890000000;MW FLAT LETTUCE;Salads;Flat Lettuce;Flat Lettuce,Lettuce;Aisle 1, Left
200890000000;MW FLAT LETTUCE;Salads;Flat Lettuce;Flat Lettuce,Lettuce;Aisle 1, Left
5060414193571;MW FLAT LETTUCE;Salads;Flat Lettuce;Flat Lettuce,Lettuce;Aisle 1, Left
5060414193465;MW GOOSEBERRIES;Fruit;Gooseberry;Gooseberry,Gooseberries;Aisle 1, Left
5060414193472;MW GOOSEBERRIES;Fruit;Gooseberry;Gooseberry,Gooseberries;Aisle 1, Left
5060414190549;MW HERITAGE TOMATOES;Salads;Heritage Tomatoes;Heritage Tomatoes,Tomatoes;Aisle 1, Left
5060414194554;MW HORSERADISH;Vegetables;Horseradish;Horseradish;Aisle 1, Left
5060414190884;MW JANUARY KING;Vegetables;January King;January King;Aisle 1, Left
5060414190648;MW KALE;Vegetables;Kale;Kale;Aisle 1, Left
5060414192239;MW LAND CRESS;Salads;Land Cress;Land Cress,Cress;Aisle 1, Left
5060414190341;MW MARROW;Vegetables;Marrow;Marrow;Aisle 1, Left
5060414190709;MW PAK CHOI;Salads;Pak Choi;Pak Choi,Pakchoi,Greens;Aisle 1, Left
5060414190990;MW PICCOLO PARSNIPS;Vegetables;Parsnips;Parsnips,Parsnip;Aisle 1, Left
5060414194851;MW PICCOLO TOMATOES;Salads;Piccolo Tomatoes;Piccolo Tomatoes,Tomatoes;Aisle 1, Left
5060414192550;MW PLUMS;Fruit;Plums;Plums;Aisle 1, Left
5060414192871;MW PLUMS;Fruit;Plum;Plum,Plums;Aisle 1, Left
5060414192871;MW PLUMS;Fruit;Plum;Plum,Plums;Aisle 1, Left
5060414194486;MW PORTBELLO MUSHROOMS TWIN;Vegetables;Portabello Mushrooms;Portabello Mushrooms,Mushrooms;Aisle 1, Left
5060414190983;MW POTATO BAG 5KGS;Produce;5kg Potato Bag;5kg Potato Bag,Potatoes,Potato Bag;Aisle 1, Left
5060414193229;MW POTATOES;Produce;Potatoes;Potatoes;Aisle 1, Left
5060414193229;MW POTATOES;Produce;Potatoes;Potatoes;Aisle 1, Left
5060414190525;MW RASPBERRIES;Fruit;Raspberry;Raspberry,Raspberries;Aisle 1, Left
5060414190525;MW RASPBERRIES;Fruit;Raspberry;Raspberry,Raspberries;Aisle 1, Left
5060414192130;MW RHUBARB;Prepared Produce;Rhubarb;Rhubarb;Aisle 1, Left
5060414190143;MW ROCKET LETTUCE;Salads;Rocket Lettuce;Rocket Lettuce,Rocket,Lettuce;Aisle 1, Left
5060414191096;MW SPINACH;Salads;Spinach;Spinach,Greens;Aisle 1, Left
5060414192666;MW SPRING ONIONS;Produce;Spring Onions;Spring Onions,Salad Onions;Aisle 1, Left
5060414192475;MW STRAWBERRIES;Fruit;Strawberry;Strawberry,Strawberries;Aisle 1, Left
5060414195223;MW TENDERSTEM BROCCOLI;Prepared Produce;Tenderstem Broccoli;Tenderstem Broccoli;Aisle 1, Left
5500000101509;MW TENDERSTEM BROCCOLI;Vegetables;Tenderstem Broccoli;Tenderstem Broccoli,Broccoli,Tenderstem;Aisle 1, Left
5055552404849;PEACH 3PCE;Produce;Peaches;Peaches,Peach;Aisle 1, Left
5055552408854;PICCOLINI SALAD BOWL;Prepared Produce;Piccolini Salad bowl;Piccolini Salad bowl,Piccolini Salad,Salad;Aisle 1, Left
22408;PINK GRAPEFRUIT;Fruit;Grapefruit;Grapefruit,Pink Grapefruit;Aisle 1, Left
5022374007046;PW BERRIES & CHERRIES;Health Foods;Forest Feast Berries Cherries;Forest Feast Berries Cherries,Dried Berries and Cherries;Aisle 1, Left
5022374016024;PW DRIED APRICOTS;Health Foods;Dried Apricot;Dried Apricot,Dried apricots;Aisle 1, Left
5022374006193;PW DRIED MANGO;Health Foods;Forest Feast Dried Mango;Forest Feast Dried Mango,Dried Mango,Exotic Dried Mango;Aisle 1, Left
5022374016048;PW FF JUMBO AGEN PRUNES;Home Baking;Agen Prunes;Agen Prunes,Prunes,Jumbo Prunes;Aisle 1, Left
5022374006971;PW FOREST FRUIT DATES;Nuts & Dried Fruit;Forest Feast Dates;Forest Feast Dates,Glove Box Dates,Dates;Aisle 1, Left
5020379114783;RICE NOODLES;Prepared Produce;Rice Noodles;Rice Noodles;Aisle 1, Left
5020379116060;RICE NOODLES;Prepared Produce;Rice Noodles;Rice Noodles;Aisle 1, Left
200891000000;ROUND LETTUCE CL1;Salads;Round Lettuce;Round Lettuce,Lettuce;Aisle 1, Left
200891000794;ROUND LETTUCE CL1;Salads;Round Lettuce;Round Lettuce,Lettuce;Aisle 1, Left
5010397008553;STRAWBERRIES;Produce;Strawberries;Strawberries,Strawberry;Aisle 1, Left
5060035404629;SUPERFOOD SALAD;Prepared Produce;Superfood Salad;Superfood Salad;Aisle 1, Left
5023734780609;SV BEANSPROUTS CLASS1;Prepared Produce;Beansprouts;Beansprouts;Aisle 1, Left
20041717;SV BUD PP ORANGES;Fruit;Orange;Orange,Oranges;Aisle 1, Left
5055552408731;SV CLASSIC SALAD;Prepared Produce;Classic Salad;Classic Salad,Salad;Aisle 1, Left
5055552403521;SV MIXED SEEDLSS GRAPES;Fruit;Mixed Grapes;Mixed Grapes,Grapes,Seedless Grapes,Mixed Seedless Grapes;Aisle 1, Left
20032869;SV ORGANIC PLUM TOMATO;Organic;Organic Plum Tomatoes;Organic Plum Tomatoes,Plum Tomatoes,Organic Plum Tomato,Tomatoes;Aisle 1, Left
96098783;SV ORGANIC TWIN PEPPERS;Organic;Peppers;Peppers,Twin Peppers,Organic Twin Peppers;Aisle 1, Left
5055552402340;SV RED SDLSS GRAPE CLASS1;Fruit;Red Grapes;Red Grapes,Seedless Grapes,Grapes,Red Seedless Grapes;Aisle 1, Left
5055552408748;SV SWEET & CRUNCHY SALAD;Prepared Produce;Sweet and Crunchy Salad;Sweet and Crunchy Salad,Sweet & Crunchy Salad;Aisle 1, Left
20014490;SV WHTE SDLS GRAPE CLASS1;Fruit;Grapes;Grapes,White Grapes,Seedless Grapes,White Seedless Grapes;Aisle 1, Left
66754;SWEET POTATOES;Vegetables;Sweet Potatoes;Sweet Potatoes;Aisle 1, Left
5060187680209;T&C MUSHROOM;Produce;Mushrooms;Mushrooms,T&C Mushrooms;Aisle 1, Left
5055552408724;WASHED BABY SPINACH;Prepared Produce;Washed Baby Spinach;Washed Baby Spinach,Baby spinach;Aisle 1, Left
